Wall time,Step,Value,num_steps
1485989128.55293,5401,0.4535910487,32
1485989130.07717,5501,0.4870444536,32
1485989131.60611,5601,0.624322176,32
1485989133.13397,5701,0.4628367424,32
1485989134.6543,5801,0.5009065866,32
1485989136.16372,5901,0.4894547462,32
1485989137.70357,6001,0.5586604476,32
1485989139.25341,6101,0.5385260582,32
1485989140.79107,6201,0.4916931391,32
1485989142.33789,6301,0.47663939,32
1485989143.87524,6401,0.4643920064,32
1485989145.40047,6501,0.465775609,32
1485989146.94523,6601,0.4024836421,32
1485989148.5041,6701,0.5165395737,32
1485989150.088,6801,0.522772789,32
1485989151.64318,6901,0.5381538868,32
1485989153.19364,7001,0.6644716263,32
1485989154.74694,7101,0.6145986319,32
1485989156.30749,7201,0.6015118361,32
1485989157.84976,7301,0.5369423628,32
1485989159.40589,7401,0.4499653578,32
1485989160.92917,7501,0.6056604981,32
1485989162.48212,7601,0.592890203,32
1485989164.03244,7701,0.4846487641,32
1485989165.56453,7801,0.5793387294,32
1485989167.10458,7901,0.5878471136,32
1485989168.65264,8001,0.5729318857,32
1485989170.20556,8101,0.5932545066,32
1485989171.7492,8201,0.4841575623,32
1485989173.28103,8301,0.6740325689,32
1485989174.81951,8401,0.6101637483,32
1485989176.37145,8501,0.6362836957,32
1485989177.89425,8601,0.6434758902,32
1485989179.4393,8701,0.6072986126,32
1485989180.96052,8801,0.6701108217,32
1485989182.51101,8901,0.7004835606,32
1485989184.0984,9001,0.7077958584,32
1485989185.68034,9101,0.6512134671,32
1485989187.25902,9201,0.5408867598,32
1485989188.78526,9301,0.6698892117,32
1485989190.3329,9401,0.6267637014,32
1485989191.90032,9501,0.6410347223,32
1485989193.47877,9601,0.6075077057,32
1485989195.02389,9701,0.7533630133,32
1485989196.59873,9801,0.7396388054,32
1485989198.16616,9901,0.7179675102,32
1485989199.72874,10001,0.5603941679,32
1485989201.30187,10101,0.6738842726,32
1485989202.86723,10201,0.6481512785,32
1485989204.4289,10301,0.6695344448,32
1485989205.98979,10401,0.5749334693,32
1485989207.54159,10501,0.736459136,32
1485989209.06959,10601,0.5940367579,32
1485989210.64683,10701,0.7064245939,32
1485989212.26228,10801,0.6651152372,32
1485989213.78779,10901,0.6586142778,32
1485989215.38242,11001,0.6366441846,32
1485989217.03791,11101,0.5768763423,32
1485989218.62575,11201,0.673764348,32
1485989220.21941,11301,0.6676160097,32
1485989221.86792,11401,0.6625222564,32
1485989223.43743,11501,0.690568924,32
1485989225.01538,11601,0.6502119899,32
1485989226.58687,11701,0.6571565866,32
1485989228.26853,11801,0.7118417025,32
1485989229.84339,11901,0.7355723977,32
1485989231.40947,12001,0.7031491995,32
1485989232.95449,12101,0.7526085377,32
1485989234.55469,12201,0.7289361954,32
1485989236.15668,12301,0.7504243255,32
1485989237.7383,12401,0.8363698721,32
1485989239.39431,12501,0.6251340508,32
1485989240.99299,12601,0.6970665455,32
1485989242.65554,12701,0.6849242449,32
1485989244.20829,12801,0.791334331,32
1485989245.73941,12901,0.7052863836,32
1485989247.29837,13001,0.6593312025,32
1485989248.82258,13101,0.7566593885,32
1485989250.36722,13201,0.7132459879,32
1485989251.89712,13301,0.7133725286,32
1485989253.4364,13401,0.7296132445,32
1485989255.0159,13501,0.7370773554,32
1485989256.57639,13601,0.725091517,32
1485989258.11453,13701,0.6728178263,32
1485989259.65646,13801,0.7077479362,32
1485989261.18429,13901,0.7867937088,32
1485989262.73805,14001,0.6504985094,32
1485989264.2616,14101,0.6620476246,32
1485989265.79403,14201,0.7605409622,32
1485989267.34186,14301,0.7831907272,32
1485989268.87299,14401,0.7114943266,32
1485989270.41222,14501,0.7052277923,32
1485989271.94119,14601,0.7217643857,32
1485989273.47735,14701,0.7512188554,32
1485989275.01439,14801,0.75259161,32
1485989276.55648,14901,0.7869231701,32
1485989278.12663,15001,0.6309671998,32
1485989279.66831,15101,0.7605422735,32
1485989281.20595,15201,0.7579556108,32
1485989282.7513,15301,0.70855546,32
1485989284.2923,15401,0.812461257,32
1485989285.81728,15501,0.7897337079,32
1485989287.36441,15601,0.6464897394,32
1485989288.88696,15701,0.8555166721,32
1485989290.44169,15801,0.7113739252,32
1485989291.98315,15901,0.8112509847,32
1485989293.52986,16001,0.8330478668,32
1485989295.08571,16101,0.7013107538,32
1485989296.62314,16201,0.7278416157,32
1485989298.16839,16301,0.8098865151,32
1485989299.71416,16401,0.7481134534,32
1485989301.24499,16501,0.7569400072,32
1485989302.79315,16601,0.7510103583,32
1485989304.33093,16701,0.6979347467,32
1485989305.85298,16801,0.7551423907,32
1485989307.40463,16901,0.7765682936,32
1485989308.94781,17001,0.7360504866,32
1485989310.48564,17101,0.6405351162,32
1485989312.035,17201,0.9303082824,32
1485989313.55944,17301,0.8212254047,32
1485989315.09995,17401,0.7646923661,32
1485989316.71435,17501,0.7932001948,32
1485989318.34301,17601,0.7967455983,32
1485989319.88413,17701,0.7215967178,32
1485989321.43339,17801,0.7865154147,32
1485989322.99501,17901,0.7778720856,32
1485989324.55091,18001,0.7132207155,32
1485989326.0938,18101,0.8190870881,32
1485989327.64132,18201,0.8042391539,32
1485989329.16979,18301,0.804082334,32
1485989330.71381,18401,0.7741634846,32
1485989332.24229,18501,0.8382592797,32
1485989333.76767,18601,0.7273541093,32
1485989335.31177,18701,0.7522515059,32
1485989336.83697,18801,0.7972378135,32
1485989339.61736,18981,0.9331602454,32
1485989341.17106,19081,0.6490330696,32
1485989342.74227,19181,0.794005096,32
1485989344.29123,19281,0.7177750468,32
1485989345.83241,19381,0.7877454758,32
1485989347.41305,19481,0.7715044022,32
1485989348.95795,19581,0.7047513127,32
1485989350.52242,19681,0.777900815,32
1485989352.07689,19781,0.7664477825,32
1485989353.62165,19881,0.7209123969,32
1485989355.20089,19981,0.6523324251,32
1485989356.74545,20081,0.7680789828,32
1485989358.29243,20181,0.7275183201,32
1485989359.83587,20281,0.7582662702,32
1485989361.36705,20381,0.85949862,32
1485989362.90332,20481,0.7386071682,32
1485989364.4449,20581,0.7709953189,32
1485989365.99223,20681,0.7480902672,32
1485989367.53731,20781,0.8490297198,32
1485989369.08157,20881,0.7327679992,32
1485989370.63358,20981,0.7781442404,32
1485989372.1705,21081,0.8153253794,32
1485989373.71316,21181,0.6379429102,32
1485989375.26096,21281,0.8427017927,32
1485989376.7927,21381,0.7179768085,32
1485989378.33172,21481,0.837203145,32
1485989379.88208,21581,0.7490855455,32
1485989381.41775,21681,0.8034374118,32
1485989382.95647,21781,0.7911213636,32
1485989384.52809,21881,0.8549792767,32
1485989386.07617,21981,0.6946519017,32
1485989387.63523,22081,0.7652350068,32
1485989389.17485,22181,0.6733939648,32
1485989390.72357,22281,0.7482256889,32
1485989392.25233,22381,0.782217145,32
1485989393.77914,22481,0.8246085644,32
1485989395.33159,22581,0.7625176907,32
1485989396.86501,22681,0.8458794951,32
1485989398.42099,22781,0.8379174471,32
1485989399.99059,22881,0.7456098199,32
1485989401.52856,22981,0.7758003473,32
1485989403.09786,23081,0.7845445871,32
1485989404.64616,23181,0.8189153075,32
1485989406.18976,23281,0.8409463167,32
1485989407.72341,23381,0.8531134725,32
1485989409.26166,23481,0.7501438856,32
1485989410.81013,23581,0.6097955704,32
1485989412.35978,23681,0.6650426388,32
1485989413.9023,23781,0.8233623505,32
1485989415.4837,23881,0.7868156433,32
1485989417.01039,23981,0.7054560184,32
1485989418.55401,24081,0.8214570284,32
1485989420.09036,24181,0.8187129498,32
1485989421.6246,24281,0.768422246,32
1485989423.16059,24381,0.8286216259,32
1485989424.69205,24481,0.8236196041,32
1485989426.22735,24581,0.7596390247,32
1485989427.77107,24681,0.8006368876,32
1485989429.29925,24781,0.7433956265,32
1485989430.85601,24881,0.8165935278,32
1485989432.40064,24981,0.7649583817,32
1485989433.92623,25081,0.7731544971,32
1485989435.47389,25181,0.8547036052,32
1485989436.99298,25281,0.7418645024,32
1485989438.53709,25381,0.7166036367,32
1485989440.08087,25481,0.6901963949,32
1485989441.61024,25581,0.794600606,32
1485989443.15175,25681,0.6949153543,32
1485989444.67584,25781,0.7893312573,32
1485989446.24522,25881,0.860535264,32
1485989447.78851,25981,0.8615009785,32
1485989449.32755,26081,0.7524214387,32
1485989450.86249,26181,0.7892059684,32
1485989452.40525,26281,0.7357330918,32
1485989453.93811,26381,0.8519749641,32
1485989455.47828,26481,0.8026174307,32
1485989457.00455,26581,0.6292194128,32
1485989458.54844,26681,0.8209249377,32
1485989460.08636,26781,0.7516414523,32
1485989461.63132,26881,0.7606964111,32
1485989463.18979,26981,0.7693609595,32
1485989464.72702,27081,0.6901038885,32
1485989466.26818,27181,0.8594232202,32
1485989467.8005,27281,0.8097087145,32
1485989469.33135,27381,0.8713220358,32
1485989470.88265,27481,0.7825092077,32
1485989472.42889,27581,0.8139431477,32
1485989473.97861,27681,0.8075405359,32
1485989475.53285,27781,0.8692475557,32
1485989477.07722,27881,0.8372071981,32
1485989478.63267,27981,0.8066616058,32
1485989480.1285,28081,0.6700971127,32
1485989481.60642,28181,0.8401184678,32
1485989483.10629,28281,0.8766074777,32
1485989484.58661,28381,0.7877083421,32
1485989486.07332,28481,0.7221672535,32
1485989487.55876,28581,0.9111890197,32
1485989489.02241,28681,0.8620613217,32
1485989490.51177,28781,0.807153821,32
1485989492.01744,28881,0.7334522009,32
1485989493.50971,28981,0.8593375683,32
1485989495.0257,29081,0.7560651302,32
1485989496.51314,29181,0.8238312006,32
1485989497.99962,29281,0.7489626408,32
1485989499.48815,29381,0.8886448741,32
1485989500.96249,29481,0.7614372969,32
1485989502.4539,29581,0.8754312992,32
1485989503.94415,29681,0.7827029824,32
1485989505.43055,29781,0.8646759391,32
1485989506.93413,29881,0.7758716345,32
1485989508.41572,29981,0.7215236425,32
1485989509.90045,30081,0.8366223574,32
1485989511.38723,30181,0.7803944945,32
1485989512.85476,30281,0.7265179157,32
1485989514.33948,30381,0.8433911204,32
1485989515.83806,30481,0.813251853,32
1485989517.33186,30581,0.8436784744,32
1485989518.82325,30681,0.7857179046,32
1485989520.3186,30781,0.8339066505,32
1485989521.82031,30881,0.8606780767,32
1485989523.32837,30981,0.9181326628,32
1485989524.80147,31081,0.8261039853,32
1485989526.29994,31181,0.9070053697,32
1485989527.77356,31281,0.9217861891,32
1485989529.25405,31381,0.7997092009,32
1485989530.7831,31481,0.832357049,32
1485989532.32745,31581,0.8572319746,32
1485989533.8425,31681,0.9064768553,32
1485989535.33123,31781,0.8089354038,32
1485989536.83143,31881,0.7445253134,32
1485989538.32889,31981,0.8464644551,32
1485989539.81615,32081,0.8729323149,32
1485989541.31656,32181,0.8379349709,32
1485989542.80966,32281,0.7953531742,32
1485989544.28219,32381,0.8686090112,32
1485989545.74526,32481,0.8526793718,32
1485989547.23451,32581,0.7488936186,32
1485989548.70561,32681,0.8571907282,32
1485989550.21361,32781,0.9059164524,32
1485989551.71982,32881,0.76531744,32
1485989553.20422,32981,0.7850925326,32
1485989554.71575,33081,0.8277148008,32
1485989556.20899,33181,0.8628981709,32
1485989557.6925,33281,0.8195438981,32
1485989559.18621,33381,0.835945785,32
1485989560.66542,33481,0.8203741312,32
1485989562.15474,33581,0.8859092593,32
1485989563.64499,33681,0.8046613336,32
1485989565.127,33781,0.9303444028,32
1485989566.64037,33881,0.7328619361,32
1485989568.12692,33981,0.8683544397,32
1485989569.59869,34081,0.8506163359,32
1485989571.13049,34181,0.7563499808,32
1485989572.62047,34281,0.8770027161,32
1485989574.10557,34381,0.9038245678,32
1485989575.59746,34481,0.7557039261,32
1485989577.07735,34581,0.9307858944,32
1485989578.57441,34681,0.8319990635,32
1485989580.0651,34781,0.8933417201,32
1485989581.59802,34881,0.919467628,32
1485989583.10112,34981,0.7703891993,32
1485989584.58603,35081,0.8064143658,32
1485989586.08597,35181,0.8865449429,32
1485989587.56052,35281,0.8474862576,32
1485989589.03013,35381,0.838314414,32
1485989590.5548,35481,0.7985612154,32
1485989592.07615,35581,0.7940517664,32
1485989593.55905,35681,0.858312726,32
1485989595.05636,35781,0.848215878,32
1485989596.55778,35881,0.8235892057,32
1485989598.04761,35981,0.7707071304,32
1485989599.56555,36081,0.966878593,32
1485989601.02768,36181,0.9334187508,32
1485989602.5466,36281,0.841609478,32
1485989604.02989,36381,0.874162674,32
1485989605.50539,36481,0.9000687599,32
1485989606.98829,36581,0.8259403706,32
1485989608.46624,36681,0.8579411507,32
1485989609.95661,36781,0.858966589,32
1485989611.4744,36881,0.8280001283,32
1485989612.93807,36981,0.9368866682,32
1485989614.44146,37081,0.8427149653,32
1485989615.92972,37181,0.9028736353,32
1485989617.40931,37281,0.90971452,32
1485989618.91291,37381,0.9176853299,32
1485989620.41355,37481,0.8403339982,32
1485989621.89678,37581,0.8671454787,32
1485989623.38311,37681,0.9002876282,32
1486062236.56104,101,0.0724039674,27
1486062237.84129,201,0.0143697858,27
1486062239.11441,301,0.2621142268,27
1486062240.40445,401,0.1186643243,27
1486062241.67528,501,0.0248033404,27
1486062242.96072,601,0.0035203695,27
1486062244.25246,701,-0.0084049702,27
1486062245.5305,801,0.0718153119,27
1486062246.80455,901,0.0792189837,27
1486062248.09531,1001,0.0211066604,27
1486062249.3892,1101,0.0381212831,27
1486062250.65872,1201,0.0315669775,27
1486062251.93878,1301,0.1518130302,27
1486062253.23209,1401,0.0569123626,27
1486062254.49681,1501,0.0488032699,27
1486062255.76799,1601,0.2214719653,27
1486062257.04424,1701,0.0159171224,27
1486062258.34644,1801,0.1767874956,27
1486062259.6364,1901,0.1397893429,27
1486062260.98833,2001,0.0200302601,27
1486062262.35629,2101,0.0722016096,27
1486062263.72847,2201,0.0313357711,27
1486062265.00431,2301,0.0699694753,27
1486062266.30217,2401,0.113376677,27
1486062267.57544,2501,0.076444447,27
1486062268.85457,2601,0.1262278557,27
1486062270.1376,2701,0.181548655,27
1486062271.40975,2801,0.1432797313,27
1486062272.67923,2901,0.184928298,27
1486062273.97634,3001,0.1729206443,27
1486062275.25615,3101,0.2384312153,27
1486062276.53255,3201,0.5210556388,27
1486062277.80099,3301,0.1966082454,27
1486062279.07928,3401,0.2603142858,27
1486062280.34723,3501,0.2984803915,27
1486062281.61257,3601,0.320998311,27
1486062282.8865,3701,0.2687286735,27
1486062284.17082,3801,0.2951382995,27
1486062285.44236,3901,0.3203009963,27
1486062286.72207,4001,0.2981162071,27
1486062288.00347,4101,0.3836119175,27
1486062289.27409,4201,0.3655852675,27
1486062290.57279,4301,0.5347178578,27
1486062291.88178,4401,0.3214887977,27
1486062293.17737,4501,0.3295837045,27
1486062294.48517,4601,0.4323314428,27
1486062295.80092,4701,0.3904480934,27
1486062297.09227,4801,0.4811136723,27
1486062298.36333,4901,0.4949082136,27
1486062299.65616,5001,0.4986410737,27
1486062300.95231,5101,0.3671349287,27
1486062302.22754,5201,0.407083571,27
1486062303.52134,5301,0.3958801627,27
1486062304.79858,5401,0.5750670433,27
1486062306.06614,5501,0.4669162631,27
1486062307.35506,5601,0.432937324,27
1486062308.64944,5701,0.4844590425,27
1486062309.9092,5801,0.5303422213,27
1486062311.21639,5901,0.4315286279,27
1486062312.51067,6001,0.4456190467,27
1486062313.78792,6101,0.4719088078,27
1486062315.06974,6201,0.6144011617,27
1486062316.34945,6301,0.5109997988,27
1486062317.62894,6401,0.4348445535,27
1486062318.91311,6501,0.4704615474,27
1486062320.19972,6601,0.4680449963,27
1486062321.49426,6701,0.5553047657,27
1486062322.77723,6801,0.4614348412,27
1486062324.06921,6901,0.6054302454,27
1486062325.36941,7001,0.6454117298,27
1486062326.63715,7101,0.5710009336,27
1486062327.93363,7201,0.700107336,27
1486062329.20971,7301,0.6005727053,27
1486062330.48619,7401,0.6795472503,27
1486062331.76979,7501,0.5939115286,27
1486062333.05081,7601,0.6237791777,27
1486062334.32593,7701,0.6370052099,27
1486062335.60147,7801,0.613391757,27
1486062336.8793,7901,0.7124683261,27
1486062338.16001,8001,0.5830016136,27
1486062339.43994,8101,0.5790864825,27
1486062340.73214,8201,0.7290241718,27
1486062342.00275,8301,0.7011992335,27
1486062343.28397,8401,0.7381466627,27
1486062344.567,8501,0.6061509848,27
1486062345.84334,8601,0.6538351774,27
1486062347.12862,8701,0.7435218096,27
1486062348.41472,8801,0.5157796741,27
1486062349.67246,8901,0.6390093565,27
1486062350.95988,9001,0.6046388149,27
1486062352.2515,9101,0.6530375481,27
1486062353.52156,9201,0.681812644,27
1486062354.7981,9301,0.6984657645,27
1486062356.10312,9401,0.6807522178,27
1486062357.38101,9501,0.5219242573,27
1486062358.64673,9601,0.6317145824,27
1486062359.92994,9701,0.4987874627,27
1486062361.19913,9801,0.5638445616,27
1486062362.46663,9901,0.7548471093,27
1486062363.76966,10001,0.4524639845,27
1486062365.06194,10101,0.7996136546,27
1486062366.34089,10201,0.7948215008,27
1486062367.62144,10301,0.6959635019,27
1486062368.90376,10401,0.6768634319,27
1486062370.18055,10501,0.7724194527,27
1486062371.46226,10601,0.7255065441,27
1486062372.7421,10701,0.5673687458,27
1486062374.02088,10801,0.5667536259,27
1486062375.29945,10901,0.6003729701,27
1486062376.59486,11001,0.6968183517,27
1486062377.8698,11101,0.6579008102,27
1486062379.15739,11201,0.6721480489,27
1486062380.43452,11301,0.5737226009,27
1486062381.68727,11401,0.6819087267,27
1486062382.95839,11501,0.7044437528,27
1486062384.24209,11601,0.5695860982,27
1486062385.51513,11701,0.709000051,27
1486062386.78974,11801,0.6917263269,27
1486062388.07852,11901,0.6946531534,27
1486062389.35951,12001,0.7183901072,27
1486062390.62829,12101,0.664799273,27
1486062391.90742,12201,0.6245503426,27
1486062393.17791,12301,0.740683794,27
1486062394.45367,12401,0.7134679556,27
1486062395.72891,12501,0.7911007404,27
1486062397.01552,12601,0.7637540102,27
1486062398.29343,12701,0.6338983774,27
1486062399.58147,12801,0.5920806527,27
1486062400.86431,12901,0.6457257271,27
1486062402.1503,13001,0.7241840363,27
1486062403.43449,13101,0.7190946937,27
1486062404.72583,13201,0.6745999455,27
1486062405.99184,13301,0.7586890459,27
1486062407.2811,13401,0.6882904172,27
1486062408.56232,13501,0.7711079717,27
1486062409.8303,13601,0.7036358118,27
1486062411.12496,13701,0.668379724,27
1486062412.40231,13801,0.6317939162,27
1486062413.66837,13901,0.6822788715,27
1486062414.96509,14001,0.7063157558,27
1486062416.24186,14101,0.6294568777,27
1486062417.52482,14201,0.6508556604,27
1486062418.80688,14301,0.6430878639,27
1486062420.09291,14401,0.5593186617,27
1486062421.36493,14501,0.7502070665,27
1486062422.63594,14601,0.7287082076,27
1486062423.92549,14701,0.7908776999,27
1486062425.202,14801,0.8540697098,27
1486062426.46408,14901,0.7102689743,27
1486062427.76212,15001,0.7393598557,27
1486062429.0491,15101,0.7522963285,27
1486062430.32296,15201,0.7350902557,27
1486062431.60262,15301,0.7002476454,27
1486062432.88953,15401,0.6906354427,27
1486062434.17358,15501,0.7317493558,27
1486062435.46943,15601,0.5900797248,27
1486062436.75283,15701,0.7384902835,27
1486062438.02986,15801,0.6964734793,27
1486062439.31956,15901,0.6313050985,27
1486062440.61036,16001,0.7452290058,27
1486062441.87825,16101,0.6664100885,27
1486062443.16074,16201,0.8379094601,27
1486062444.43644,16301,0.7171080112,27
1486062445.71036,16401,0.7644420266,27
1486062446.98517,16501,0.7894667387,27
1486062448.25973,16601,0.733287096,27
1486062449.52348,16701,0.7187099457,27
1486062450.79973,16801,0.7733725309,27
1486062452.08252,16901,0.7613204718,27
1486062453.37154,17001,0.7438169718,27
1486062454.6425,17101,0.7808128595,27
1486062455.93542,17201,0.8288998008,27
1486062457.22911,17301,0.8204528689,27
1486062458.49828,17401,0.7850036025,27
1486062459.79353,17501,0.7580717802,27
1486062461.07582,17601,0.7187678814,27
1486062462.35033,17701,0.7147993445,27
1486062463.64196,17801,0.8194966316,27
1486062464.92585,17901,0.8170762062,27
1486062466.2218,18001,0.7896241546,27
1486062467.51289,18101,0.8033001423,27
1486062468.79381,18201,0.7850209475,27
1486062470.06293,18301,0.8322799206,27
1486062471.34107,18401,0.8161818385,27
1486062472.62161,18501,0.7676494122,27
1486062473.89942,18601,0.6734255552,27
1486062475.18404,18701,0.7017718554,27
1486062476.4718,18801,0.6150416136,27
1486062477.73473,18901,0.7940903902,27
1486062479.02516,19001,0.6216048598,27
1486062480.31142,19101,0.7707555294,27
1486062481.58573,19201,0.7846992016,27
1486062482.87022,19301,0.6362433434,27
1486062484.16777,19401,0.703674674,27
1486062485.44724,19501,0.8287571669,27
1486062486.71763,19601,0.8632145524,27
1486062488.00021,19701,0.8164827824,27
1486062489.2795,19801,0.7773737907,27
1486062490.54077,19901,0.7490170598,27
1486062491.83175,20001,0.76006639,27
1486062493.1038,20101,0.6827576756,27
1486062494.37739,20201,0.7702382207,27
1486062495.64465,20301,0.7146926522,27
1486062496.91409,20401,0.8793259859,27
1486062498.18423,20501,0.8566360474,27
1486062499.47368,20601,0.7467796803,27
1486062500.75383,20701,0.6839802265,27
1486062502.02309,20801,0.812738061,27
1486062503.31077,20901,0.7072890997,27
1486062504.6128,21001,0.7991145849,27
1486062505.88598,21101,0.8337334394,27
1486062507.17482,21201,0.7996221781,27
1486062508.46024,21301,0.6204838753,27
1486062509.73211,21401,0.9217153192,27
1486062511.01184,21501,0.697381258,27
1486062512.28703,21601,0.7307296991,27
1486062513.56071,21701,0.8126092553,27
1486062514.84092,21801,0.8224412203,27
1486062516.11746,21901,0.9646516442,27
1486062517.41898,22001,0.8494978547,27
1486062518.69928,22101,0.6998940706,27
1486062519.99564,22201,0.7652599216,27
1486062521.29869,22301,0.8520056009,27
1486062523.58641,22478,0.8415173888,27
1486062524.87939,22578,0.8226837516,27
1486062526.16248,22678,0.4517932534,27
1486062527.44912,22778,0.9045649171,27
1486062528.74626,22878,0.7259864807,27
1486062530.02752,22978,0.7774434686,27
1486062531.30077,23078,0.829811573,27
1486062532.57157,23178,0.827044487,27
1486062533.84811,23278,0.8665978909,27
1486062535.14921,23378,0.8131654263,27
1486062536.42992,23478,0.7479014993,27
1486062537.69756,23578,0.7222869396,27
1486062538.98414,23678,0.7366900444,27
1486062540.27486,23778,0.8006352186,27
1486062541.56065,23878,0.8426119089,27
1486062542.8281,23978,0.8613521457,27
1486062544.10916,24078,0.7820618749,27
1486062545.38472,24178,0.8006532192,27
1486062546.64286,24278,0.8789784312,27
1486062547.93562,24378,0.8117237091,27
1486062549.21492,24478,0.7939152122,27
1486062550.49341,24578,0.7726145387,27
1486062551.76965,24678,0.8524761796,27
1486062553.05355,24778,0.8797651529,27
1486062554.32308,24878,0.6945625544,27
1486062555.60308,24978,0.7568431497,27
1486062556.89605,25078,0.8345317245,27
1486062558.17682,25178,0.8505027294,27
1486062559.46318,25278,0.8084545135,27
1486062560.75835,25378,0.7396577597,27
1486062562.03524,25478,0.8803910613,27
1486062563.31718,25578,0.9721050262,27
1486062564.59749,25678,0.6985988021,27
1486062565.86997,25778,0.7821254134,27
1486062567.13938,25878,0.8259158134,27
1486062568.42658,25978,0.8245149255,27
1486062569.69708,26078,0.6752107739,27
1486062571.00311,26178,0.8469392657,27
1486062572.29676,26278,0.7116366029,27
1486062573.59065,26378,0.6642873287,27
1486062574.85745,26478,0.8565430641,27
1486062576.13675,26578,0.8341090083,27
1486062577.4278,26678,0.7472056746,27
1486062578.69903,26778,0.7080280781,27
1486062579.98261,26878,0.8165687323,27
1486062581.27451,26978,0.8344678879,27
1486062582.54288,27078,0.8058997393,27
1486062583.83234,27178,0.7755104303,27
1486062585.10734,27278,0.765497148,27
1486062586.38801,27378,0.8726366162,27
1486062587.66623,27478,0.691036582,27
1486062588.94465,27578,0.7612871528,27
1486062590.22621,27678,0.726986289,27
1486062591.4966,27778,0.8595533967,27
1486062592.78614,27878,0.7271968126,27
1486062594.05873,27978,0.7951720357,27
1486062595.33695,28078,0.8083999753,27
1486062596.6161,28178,0.8867501616,27
1486062597.88668,28278,0.7892768979,27
1486062599.18852,28378,0.7066257,27
1486062600.47134,28478,0.8460612297,27
1486062601.7398,28578,0.8178175688,27
1486062603.024,28678,0.7835569382,27
1486062604.31205,28778,0.6472776532,27
1486062605.58571,28878,0.8248875737,27
1486062606.85954,28978,0.7997083664,27
1486062608.14125,29078,0.790571928,27
1486062609.40818,29178,0.6697609425,27
1486062610.67208,29278,0.8814406395,27
1486062611.9612,29378,0.8569718003,27
1486062613.23946,29478,0.6926094294,27
1486062614.51501,29578,0.8912436962,27
1486062615.79553,29678,0.8789083958,27
1486062617.06736,29778,0.8734496832,27
1486062618.33988,29878,0.8013114333,27
1486062619.60921,29978,0.8371607065,27
1486062620.88374,30078,0.8458887935,27
1486062622.15573,30178,0.8270947337,27
1486062623.43112,30278,0.7943321466,27
1486062624.72013,30378,0.7052757144,27
1486062625.9909,30478,0.7954623699,27
1486062627.27518,30578,0.9280157089,27
1486062628.54469,30678,0.868208468,27
1486062629.82299,30778,0.8687176704,27
1486062631.10689,30878,0.7452269793,27
1486062632.37752,30978,0.8433785439,27
1486062633.66815,31078,0.8174250126,27
1486062634.95223,31178,0.7059112787,27
1486062636.22944,31278,0.7749350071,27
1486062637.51014,31378,0.8270509243,27
1486062638.80139,31478,0.7578762174,27
1486062640.10509,31578,0.8270958066,27
1486062641.39869,31678,0.8588907719,27
1486062642.67366,31778,0.8803032637,27
1486062643.95822,31878,0.7689858079,27
1486062645.24101,31978,0.7432049513,27
1486062646.50831,32078,0.6763654947,27
1486062647.79807,32178,0.7522717714,27
1486062649.07707,32278,0.8174543381,27
1486062650.36984,32378,0.5383329391,27
1486062651.64677,32478,0.9187645316,27
1486062652.92099,32578,0.9277523756,27
1486062654.2052,32678,0.7984162569,27
1486062655.48139,32778,0.7610018849,27
1486062656.74594,32878,0.8754634261,27
1486062658.02219,32978,0.8683778644,27
1486062659.3197,33078,0.7121589184,27
1486062660.60475,33178,0.7794854045,27
1486062661.88195,33278,0.7640603185,27
1486062663.18353,33378,0.8178755641,27
1486062664.47002,33478,0.767770946,27
1486062665.74526,33578,0.7804825902,27
1486062667.03722,33678,0.7882309556,27
1486062668.31518,33778,0.7519756556,27
1486062669.59334,33878,0.816612184,27
1486062670.87788,33978,0.7674940825,27
1486062672.16253,34078,0.8855523467,27
1486062673.43753,34178,0.8115209341,27
1486062674.71646,34278,0.8308161497,27
1486062676.00138,34378,0.8649733663,27
1486062677.28109,34478,0.8147382736,27
1486062678.55863,34578,0.8305352926,27
1486062679.8353,34678,0.9036771059,27
1486062681.11225,34778,0.8291160464,27
1486062682.38411,34878,0.9237050414,27
1486062683.6711,34978,0.8445493579,27
1486062684.962,35078,0.7576150894,27
1486062686.22957,35178,0.7212688923,27
1486062687.51139,35278,0.8007858396,27
1486062688.81718,35378,0.8670445085,27
1486062690.09047,35478,0.8359728456,27
1486062691.37457,35578,0.7994138002,27
1486062692.64407,35678,0.8863832951,27
1486062693.92435,35778,0.8251981735,27
1486062695.20893,35878,0.8667802215,27
1486062696.49267,35978,0.7637884021,27
1486062697.76176,36078,0.7736637592,27
1486062699.04475,36178,0.7988094091,27
1486062700.33227,36278,0.7990556955,27
1486062701.61103,36378,0.8175534606,27
1486062702.87752,36478,0.7529317141,27
1486062704.16267,36578,0.7228372097,27
1486062705.43636,36678,0.7088577747,27
1486062706.72241,36778,0.6880031228,27
1486062708.00752,36878,0.8737852573,27
1486062709.29353,36978,0.8597017527,27
1486062710.57328,37078,0.8691695333,27
1486062711.85682,37178,0.9256458879,27
1486062713.14428,37278,0.8431615829,27
1486062714.42921,37378,0.8375673294,27
1486062715.69407,37478,0.8152663112,27
1486062716.96063,37578,0.8272412419,27
1486062718.22942,37678,0.8177118301,27
1486062719.49981,37778,0.7994968891,27
1486062720.77966,37878,0.8454270363,27
1486062722.05241,37978,0.5992033482,27
1486062723.33953,38078,0.7960197926,27
